,s,vbar,v,t,p,acc
441,1309.231071780905,8.050535360781215,17.320429229095602,88.20000000000071,0.0,-1.0
442,1312.6755349593695,7.353785643818992,17.124202555539412,88.40000000000072,0.0,-1.0
443,1316.0807924392539,6.664893008126091,16.92837224330366,88.60000000000072,0.0,-1.0
444,1319.44692306035,5.983841512149229,16.73293396767099,88.80000000000072,0.0,-1.0
445,1322.7740048004998,5.310615387930011,16.537883433842076,89.00000000000072,0.0,-1.0
446,1326.0621147815364,4.645199039900035,16.34321637652405,89.20000000000073,0.0,-1.0
447,1329.3113292751405,3.9875770436927267,16.14892855952397,89.40000000000073,0.0,-1.0
448,1332.521723708629,3.33773414497191,15.955015775347196,89.60000000000073,0.0,-1.0
449,1335.6933726706447,2.6956552582742006,15.761473844800648,89.80000000000074,0.0,-1.0
450,1338.8263499167842,2.0613254658710503,15.568298616600798,90.00000000000074,0.0,-1.0
451,1341.920728375142,1.4347300166431523,15.375485966986357,90.20000000000074,0.0,-1.0
452,1344.9765801517751,0.8158543249715876,15.183031799335568,90.40000000000074,0.0,-1.0
453,1347.9939765360868,0.20468396964497515,14.990932043788009,90.60000000000075,0.0,-1.0
454,1350.9729880061532,6.8211574256600125,14.799182656870851,90.80000000000075,0.0,-1.0
455,1353.913684233954,6.726725847593674,14.607779621129477,91.00000000000075,0.0,-1.0
456,1356.8161340905426,6.632326376689408,14.416718944762401,91.20000000000076,0.0,-1.0
457,1359.6804056511464,6.537956042482771,14.225996661260389,91.40000000000076,0.0,-1.0
458,1362.5065662001762,6.443611778718692,14.03560882904975,91.60000000000076,0.0,-1.0
459,1365.2946822361955,6.349290417167401,13.845551531139677,91.80000000000076,0.0,-1.0
460,1368.044819476785,6.25498868098194,13.655820874773605,92.00000000000077,0.0,-1.0
461,1370.7570428633699,6.1607031775609835,13.4664129910845,92.20000000000077,0.0,-1.0
462,1373.4314165659525,6.066430390868457,13.277324034754013,92.40000000000077,0.0,-1.0
463,1376.0680039877952,5.972166673164648,13.088550183675434,92.60000000000078,0.0,-1.0
464,1378.6668677700254,5.877908236092111,12.900087638620372,92.80000000000078,0.0,-1.0
465,1381.2280697961796,5.783651141058216,12.711932622909119,93.00000000000078,0.0,-1.0
466,1383.7516711966782,5.689391288847301,12.5240813820846,93.20000000000078,0.0,-1.0
467,1386.2377323532455,5.595124408389533,12.336530183589876,93.40000000000079,0.0,-1.0
468,1388.68631290325,5.500846044604054,12.14927531644912,93.60000000000079,0.0,-1.0
469,1391.0974717439894,5.4065515452275745,11.962313090952023,93.8000000000008,0.0,-1.0
470,1393.471267036919,5.312236046525868,11.775639838341537,94.0000000000008,0.0,-1.0
471,1395.807756211805,5.217894457775907,11.589251910504943,94.2000000000008,0.0,-1.0
472,1398.106995970822,5.123521444394085,11.403145679668146,94.4000000000008,0.0,-1.0
473,1400.3690422925974,5.029111409569035,11.217317538093154,94.6000000000008,0.0,-1.0
474,1402.593950436185,4.934658474241091,11.031763897778694,94.80000000000081,0.0,-1.0
475,1404.7817749449787,4.840156455253352,10.846481190163898,95.00000000000081,0.0,-1.0
476,1406.9325696505803,4.745598841474817,10.661465865835003,95.20000000000081,0.0,-1.0
477,1409.0463876765862,4.650978767671141,10.476714394235021,95.40000000000082,0.0,-1.0
478,1411.1232814423456,4.556288985873402,10.292223263376318,95.60000000000082,0.0,-1.0
479,1413.1633026666386,4.461521833955936,10.107988979556058,95.80000000000082,0.0,-1.0
480,1415.166502371303,4.36666920110454,9.924008067074448,96.00000000000082,0.0,-1.0
481,1417.1329308848071,4.271722489806758,9.74027706795575,96.20000000000083,0.0,-1.0
482,1419.062637845771,4.176672573948401,9.556792541671994,96.40000000000083,0.0,-1.0
483,1420.9556722064262,4.081509752541949,9.373551064869353,96.60000000000083,0.0,-1.0
484,1422.8120822360215,3.9862236985466417,9.19054923109713,96.80000000000084,0.0,-1.0
485,1424.6319155241836,3.890803402160514,9.007783650539306,97.00000000000084,0.0,-1.0
486,1426.4152189842134,3.795237107873357,8.82525094974861,97.20000000000084,0.0,-1.0
487,1428.1620388563279,3.699512244466324,8.642947771383046,97.40000000000084,0.0,-1.0
488,1429.8724207108608,3.6036153470166825,8.460870773944862,97.60000000000085,0.0,-1.0
489,1431.5464094514064,3.507531969819631,8.27901663152188,97.80000000000085,0.0,-1.0
490,1433.1840493179116,3.411246588969952,8.097382033531181,98.00000000000085,0.0,-1.0
491,1434.78538388971,3.31474249314053,7.915963684465059,98.20000000000086,0.0,-1.0
