,s,vbar,v,t,p,acc
283,769.5105193581403,15.657197414292762,15.689499781696277,56.600000000000264,0.0,-0.008691792630215172
284,772.6466722052428,15.64092162835623,15.67202868934424,56.80000000000027,0.0,-0.008257321282660124
285,775.7793169872893,15.624677619660293,15.65441913110532,57.00000000000027,0.0,-0.0073938027741205555
286,778.9084297292029,15.608465450618278,15.636708288045503,57.20000000000027,0.0,-0.0059247949044678675
287,782.0339953836228,15.592285191842612,15.618948256152974,57.400000000000276,0.0,-0.003971788806740234
288,785.1560097622423,15.576136867539045,15.601195530049559,57.60000000000028,0.0,-0.0016891246957272954
289,788.2747927987439,15.560020445736395,15.586634834949534,57.80000000000028,0.23632592438656377,0.0007542024901398743
290,791.3903670424079,15.543934223600566,15.569107601703521,58.000000000000284,0.0,-0.007016781565525132
291,794.5024604532882,15.527878035708945,15.551826507096578,58.20000000000029,0.0,-0.004478104983987971
292,797.6111303154066,15.511853233241453,15.534872114084544,58.40000000000029,0.0,-0.003150575639927616
293,800.7164383238378,15.495859469331934,15.518207970221606,58.60000000000029,0.0,-0.0026685796249264677
294,803.8183921006275,15.479896375541028,15.501329797675377,58.800000000000296,0.0,-0.0029160408957641993
295,806.9169739716745,15.463963862184508,15.484488912787839,59.0000000000003,0.0,-0.0022720976325487224
296,810.0122000401971,15.448061969564268,15.467771772440164,59.2000000000003,0.0,-0.0016420708085536529
297,813.1040951627692,15.432190564668806,15.451179453287486,59.400000000000304,0.0,-0.0012583882812133435
298,816.1926795036816,15.41634947003846,15.434663955831647,59.60000000000031,0.0,-0.0011134158951336182
299,819.2779711703843,15.400538532746436,15.418252711195223,59.80000000000031,0.0,-0.0010565936605056974
300,822.3599927387622,15.384757610823877,15.401962972568121,60.00000000000031,0.0,-0.0011901790311796335
301,825.4387680075051,15.369006539882937,15.385789714843119,60.200000000000315,0.0,-0.0015698929393480276
302,828.5143183390392,15.353285149775237,15.369713600503838,60.40000000000032,0.0,-0.0021819240052854015
303,831.5866612808386,15.33759328327597,15.353715817485233,60.60000000000032,0.0,-0.0029699234743738477
304,834.6558099723734,15.321930803055626,15.337771097867934,60.800000000000324,0.0,-0.003880904953718195
305,837.721771700024,15.306297594617218,15.321846178645728,61.00000000000033,0.0,-0.004839539935961587
306,840.7845466596664,15.290693573553215,15.305903417789585,61.20000000000033,0.0,-0.005744124371043091
307,843.8441276053381,15.275118691710867,15.289906038925011,61.40000000000033,0.0,-0.006478174723260196
308,846.9005003488855,15.25957293882692,15.273821396557386,61.600000000000335,0.0,-0.006926533393897388
309,849.9536449521147,15.244056339835932,15.257624635751707,61.80000000000034,0.0,-0.006985023188072143
310,853.0035377037893,15.228568948680874,15.241302880977454,62.00000000000034,0.0,-0.006571990205665651
311,856.0501538920362,15.213110838178094,15.224859001484988,62.200000000000344,0.0,-0.005641725035033665
312,859.093471194079,15.19768208590623,15.208314018943256,62.40000000000035,0.0,-0.00419666171813104
313,862.1334733926269,15.182282757042557,15.1917079665391,62.60000000000035,0.0,-0.002295471106500155
314,865.170154084044,15.166912885633222,15.175098947621997,62.80000000000035,0.0,-5.652751304224265e-05
315,868.20376155138,15.151572455997531,15.160975725741721,63.000000000000355,0.17805838544450342,0.002344132491046205
316,871.2331416810557,15.13626016749968,15.132825571015712,63.20000000000036,0.0,-0.0031975320360006
317,874.2570930635738,15.11586568928062,15.106688254162561,63.40000000000036,0.12883435890716013,0.020840853205647474
318,877.2757929227591,15.088851944489337,15.080310337698883,63.600000000000364,0.08629428121853853,0.0154149699218391
319,880.289218038648,15.061886202331005,15.053940821196129,63.80000000000037,0.08032365448592489,0.012603765164501984
320,883.2973770968529,15.034968601421028,15.027649760858178,64.00000000000037,0.08463039612638097,0.009829127013813773
321,886.3004023764588,15.008098995704575,15.002603035207333,64.20000000000037,0.25915861201848034,0.006914352774834681
322,889.298466456381,14.981276135569933,14.978037764022718,64.40000000000038,0.32226301307357663,6.681752414367247e-05
323,892.2911693956812,14.954498411947919,14.94899162899059,64.60000000000038,0.0,-0.00807016450326393
